id,focus,signal,slack,drag,confidence,score,lane
l001,terminal width,35,33,6,25,205,ship
l002,argument risk,35,34,6,55,266,ship
l003,report density,35,35,6,85,327,ship
l004,file span,35,36,18,25,172,ship
l005,terminal width,35,37,18,55,233,ship
l006,argument risk,35,38,18,85,294,ship
l007,report density,35,39,34,25,127,watch
l008,file span,35,40,34,55,188,ship
l009,terminal width,35,41,34,85,249,ship
l010,argument risk,60,42,6,25,314,ship
l011,report density,60,43,6,55,375,ship
l012,file span,60,44,6,85,436,ship
l013,terminal width,60,45,18,25,281,ship
l014,argument risk,60,46,18,55,342,ship
l015,report density,60,47,18,85,403,ship
l016,file span,60,48,34,25,236,ship
l017,terminal width,60,32,34,55,280,ship
l018,argument risk,60,33,34,85,341,ship
l019,report density,85,34,6,25,406,ship
l020,file span,85,35,6,55,467,ship
l021,terminal width,85,36,6,85,528,ship
l022,argument risk,85,37,18,25,373,ship
l023,report density,85,38,18,55,434,ship
l024,file span,85,39,18,85,495,ship
l025,terminal width,85,40,34,25,328,ship
l026,argument risk,85,41,34,55,389,ship
l027,report density,85,42,34,85,450,ship
